q,prime,exponent,t,B,P,Q,E_over_Q,S_over_Q,M_over_Q,actual_reserve_over_Q,normalized_U
103393,103393,1,11.546292540505648,0.011353443381875748,0.034837974550366274,4.733249232179764,0.022620998833247023,0.675739548565121,0.34308823386824805,0.9924145934066426,0.9984721419591165
103457,103457,1,11.546911346423387,0.011377269773980334,0.034814148158261685,4.732362414430068,0.016849765144244716,0.6757532022357786,0.3373036060853463,0.9889440481453593,0.998726738437771
103511,103511,1,11.547433166233457,0.011384362453153558,0.03480705547908846,4.7324976730492505,0.02724778319365367,0.675764713374556,0.347691039505398,1.0016602625884454,0.9989597391235783
103577,103577,1,11.54807057643815,0.011359037578802751,0.03483238035343927,4.734973502557188,0.014182237039078772,0.6757787688509539,0.33461441923021706,0.9919259468900461,0.9992532160833364
103643,103643,1,11.548707580609868,0.011375567447127276,0.03481585048511474,4.734603799586931,0.016180306854044292,0.6757928196792199,0.33659914011210107,0.9973435807685113,0.9995041477407727
103699,103699,1,11.54924775096958,0.011387284020407708,0.03480413391183431,4.734446377028604,0.005245372361543336,0.6758047333475428,0.3256530119079493,0.9886229692341959,0.9996393099766385
103769,103769,1,11.54992255385635,0.011389024204608349,0.03480239372763367,4.7351267840983375,0.02575388542066739,0.6758196134991911,0.34614824542644795,1.0118039388640916,0.9997738165114505
103823,47,3,11.550442805130176,0.011343975699437223,0.034847442232804796,4.738806744244172,0.024551412401847102,0.6758310786269071,0.3474595761634419,1.014382303279616,0.9998262525769138
103889,103889,1,11.55107830045275,0.011293569401396822,0.034897848530845196,4.742986351609603,0.03137818266896654,0.6758450830023085,0.3517551525516089,1.0197640927645988,0.9998655656148859
103951,103951,1,11.551674913249506,0.011220958534021191,0.03497045939822083,4.748626382282193,0.04096381130492009,0.6758582261425512,0.3613330558228498,1.0300582695922447,0.999888612938635
104009,104009,1,11.552232712840812,0.011173168944022212,0.035018248988219806,4.7525326930811636,0.003034625652188902,0.6758705159405456,0.3233955503574235,0.9925016125008318,0.9998998298170327
104059,104059,1,11.552713324957644,0.011181274565807482,0.035010143366434536,4.752553635069103,-0.0026730993490877964,0.6758811108223699,0.31767799582871387,0.9874388175034893,0.9999180019994496
104123,104123,1,11.553328171601601,0.011191394898935031,0.03500002303330699,4.752597158790594,-0.00661626021740054,0.6758946638284872,0.3137222741162194,0.9839729898475739,0.9999302718750093
104183,104183,1,11.553904247198648,0.0112181560527998,0.03497326187944222,4.751464126154079,-0.013183297599130532,0.675907363467485,0.3071425361367538,0.9778920484815781,0.9999417677931165
104243,104243,1,11.554479991123662,0.011246423352746879,0.03494499457949514,4.750227210234282,-0.012065870971482479,0.6759200550240287,0.3082471871510523,0.9793421733421712,0.9999490415321732
104311,104311,1,11.555132100432616,0.011265772800224512,0.034925645132017506,4.749686165230394,-0.005850437795816246,0.6759344271322991,0.31444883472681756,0.9860096489231726,0.9999581330274901
104381,104381,1,11.555802945530896,0.011291832319708605,0.03489958561253341,4.748710201676617,0.0018080194953325865,0.6759492116744561,0.3220927781406841,0.9939749360938579,0.9999637980731739
104459,104459,1,11.556549928902156,0.011306625234739145,0.03488479269750287,4.7485903780763685,0.015125778567747739,0.6759656707965892,0.3353951460577452,1.0071495474775243,0.9999611870401347
104491,104491,1,11.556856222276169,0.011298175476252812,0.03489324245598921,4.749529131833323,0.006452377126300055,0.6759724173336522,0.32671621891353614,0.9978811197160875,0.9999494194412909
104561,104561,1,11.557525912139134,0.011282342048822329,0.03490907588341969,4.751402058222294,-0.0004573500842492925,0.6759871675759123,0.3197942666887587,0.9907886276127659,0.99994544775939
104623,104623,1,11.558118691718981,0.01128563376694867,0.03490578416529335,4.751882203597173,0.010395308403401632,0.6760002250021692,0.33063516946934557,1.0010507215856281,0.9999317501346229
104683,104683,1,11.558692015003011,0.01126647437556387,0.03492494355667815,4.753867511602031,0.004829713123782764,0.6760128499625776,0.32505941028783786,0.9949720079407444,0.9999185697639952
104743,104743,1,11.559265009775785,0.011302093026600693,0.034889324905641325,4.752123416013652,-0.015158999297326023,0.6760254738823773,0.30505758536876554,0.973854072154726,0.9998856519464038
104803,104803,1,11.559837676413563,0.01137334056171177,0.03481807737053025,4.747948426720735,-0.027681163160657808,0.676038094266498,0.2925203872001656,0.9602221019568478,0.9998479408294104
104869,104869,1,11.560467231167463,0.011468260494849142,0.034723157437392876,4.742218399522148,-0.021028500782293732,0.6760519694025036,0.29915561074610764,0.9655149989972561,0.9997944494102644
104933,104933,1,11.561077330232154,0.011553350583316718,0.0346380673489253,4.737126777066396,-0.016378630936041378,0.6760654137335601,0.3037889411234472,0.9695167996727604,0.9997661926044066
104999,104999,1,11.561706105284784,0.01164061545561551,0.03455080247662651,4.7318995144821745,-0.019153645309694288,0.6760792684160626,0.3009968910847449,0.9672861957722003,0.9997903152104649
105071,105071,1,11.562391591102077,0.011729682618626072,0.034461735313615946,4.72660636227893,-0.01038540349771661,0.676094370574321,0.30974687836297476,0.9765124605785072,0.999809613635424
105107,105107,1,11.56273415788216,0.011752086118346994,0.034439331813895024,4.725474403141993,-0.002161209800178512,0.6761019143754475,0.3179631589846181,0.9849120304757646,0.9998167235504717
105173,105173,1,11.563361892352079,0.011757376249117497,0.03443404168312452,4.725853054429617,0.009677414186909327,0.6761157324189347,0.32978924666415804,0.9978017146381815,0.999856359158414
105239,105239,1,11.563989233018624,0.011730564190601967,0.034460853741640055,4.728434156189346,0.013937121130347143,0.6761295364644901,0.3340381867959618,1.0031393471526262,0.9998919436805432
105319,105319,1,11.5647491186924,0.011721078110004043,0.034470339822237975,4.729983417284402,0.019585707904634243,0.6761462584995968,0.33967247006311985,1.0100523627717637,0.9999272684105375
105367,105367,1,11.565204773086432,0.011716456505454359,0.03447496142678766,4.730839384963544,-0.002498577704097,0.6761562849570047,0.3175795491779474,0.988588400725465,0.9999420454823478
105437,105437,1,11.56586889713126,0.011773996884886603,0.034417421047355415,4.727674576845648,-0.009249528540547997,0.676170905972174,0.31081249128865446,0.9814395785161024,0.9999327789820585
105491,105491,1,11.566380920202446,0.01179864514594764,0.03439277278629438,4.726586378797812,0.003943212405678613,0.6761821749644192,0.32399389370055665,0.9940100287960348,0.9999168456025445
105557,105557,1,11.567006370357403,0.011853365707299973,0.034338052224942045,4.723563265821866,-0.020155974710501977,0.676195942509125,0.2998795029174394,0.9691754502140973,0.9998958756129465
105619,105619,1,11.567593558312296,0.01191386063875402,0.034277557293488,4.720093377104315,-0.016863685915795935,0.6762088679632896,0.30315701154712843,0.9718688490369748,0.9998770816198245
105683,105683,1,11.56819932637845,0.011964972633783391,0.03422644529845863,4.717287259450412,-0.013541106309805654,0.6762221998857066,0.3064649613604458,0.9758715967235602,0.9998984161148508
105751,105751,1,11.56884255312859,0.012022081190763992,0.034169336741478026,4.714108064472464,-0.007840527013825956,0.6762363554043712,0.31214984534985707,0.982482346513543,0.9999237790736293
105817,105817,1,11.569466466027903,0.012062088175598208,0.03412932975664381,4.7120824172667,0.004645775692592184,0.6762500827275334,0.3246217725657679,0.9953431742802453,0.9999331612369441
105871,105871,1,11.56997665083924,0.012047743452541317,0.0341436744797007,4.71367376809173,0.0173972769175169,0.6762613008490465,0.33736412568512714,1.00792468941551,0.9999289387311192
105929,105929,1,11.570524337349626,0.012016750684409785,0.03417466724783223,4.7164584054345475,0.017424065498993314,0.6762733407033173,0.3373819550963289,1.0080174877461205,0.9999305014031623
105997,105997,1,11.571166070806905,0.011988517421713021,0.034202900510528995,4.71916333772199,0.009198873304259404,0.6762874479428531,0.3291458153934477,0.9995540629388935,0.9999244257451713
106033,106033,1,11.57150564539867,0.011982526989855299,0.034208890942386716,4.71997727959218,0.0029202100690265023,0.6762949134954664,0.32286086468862335,0.9928623760645031,0.9999134038224863
106121,106121,1,11.572335231501661,0.011919838992052637,0.03427157894018938,4.7252799772142975,0.0314509604999732,0.6763131443125916,0.3513788986576232,1.0199766938742003,0.9998698585903885
106181,106181,1,11.5729004640628,0.011857272667522206,0.03433414526471981,4.730259703603034,0.04195149469846525,0.676325562030096,0.3618718500053875,1.0288506791579355,0.9998090111305489
106243,106243,1,11.573484202263385,0.011797644610750543,0.034393773321491475,4.735056466543267,0.030807859841388487,0.6763383859771994,0.3507200995282222,1.0165004547454304,0.9997563099638499
106307,106307,1,11.574086413525997,0.011747598000273458,0.03444381993196856,4.739213730055062,0.0135211146065842,0.6763516162048392,0.33342434597048426,0.9979828521047592,0.9996959733600647
106367,106367,1,11.574650657407167,0.011755155263128134,0.034436262669113885,4.73936228979801,0.0002569899561297639,0.6763640184146311,0.3201488103917931,0.9843825958802561,0.9996783546411037
106433,106433,1,11.575270958178935,0.01179901026203034,0.03439240767021168,4.737078033499951,-0.008979668068540283,0.676377656304312,0.31089766995728796,0.9746525483621162,0.9996517177219003
106501,106501,1,11.575909653758895,0.011866462946438977,0.03432495498580304,4.733186078414694,-0.0029507563831431003,0.6763917003361617,0.31691044821378167,0.9811852616876281,0.9996790882892302
106543,106543,1,11.576303938512694,0.011882865189868988,0.03430855274237303,4.7325215251994885,-0.006272212624545577,0.6764003662483463,0.31358041100349415,0.9783974519026941,0.9997067359407981
106621,106621,1,11.577035769436126,0.011880908743193069,0.034310509189048946,4.733522435727189,0.02014193216698426,0.6764164456299995,0.3399804025308207,1.0064041858030046,0.9997817601218232
106681,106681,1,11.577598352080289,0.01187998039970202,0.03431143753254,4.734252293891837,-0.0027843745864981227,0.6764288053982189,0.3170431846087794,0.9853064097995993,0.9998542763934841
106747,106747,1,11.578216827651477,0.011926948502189769,0.03426446943005225,4.73174241609082,-0.014545606485797558,0.6764423982645867,0.30526733217023555,0.9755655917834353,0.999917498779393
106801,106801,1,11.578722568760277,0.012007349654268556,0.03418406827797346,4.726785203456407,-0.03304339374031806,0.6764535180545946,0.2867552820027086,0.958026693245055,0.9999413136903117
106871,106871,1,11.579377778638072,0.012097686971276528,0.03409373096096549,4.721308632027281,-0.03361508469321435,0.676467921330805,0.2861658572023805,0.9583216707834641,0.9999593664473435
106937,106937,1,11.57999515499533,0.012203241280734356,0.03398817665150766,4.714721926854311,-0.02941499754891588,0.6764814944175837,0.29034808988575206,0.9635192965479051,0.9999760547346629
106993,106993,1,11.580518690743277,0.0123001040121401,0.03389131392010192,4.7086150708286505,-0.03910103118764796,0.6764930044842397,0.2806464898111321,0.9547176086622846,0.9999871831694708
107057,107057,1,11.581116681884666,0.012390281751056692,0.033801136181185326,4.703049553117099,-0.028193598982082384,0.676506147845275,0.29153726067640545,0.966154425526836,0.9999922032680905
107123,107123,1,11.581732985947502,0.012504224400506248,0.03368719353173577,4.695839314181348,-0.045679640810665445,0.6765196953283734,0.27403285414505996,0.9487595404895132,0.9999929756839799
107183,107183,1,11.582292932953818,0.012606792877704665,0.033584625054537354,4.689341400785878,-0.029576185119938356,0.6765320028931038,0.2901196551385837,0.9651409732036597,0.9999950137845016
107251,107251,1,11.58292716075612,0.012703337784382873,0.033488080147859145,4.683338829337915,-0.031015389073131092,0.6765459394968325,0.2886626706499327,0.9641213074569519,0.9999974171074408
107323,107323,1,11.58359825793194,0.012795743481375702,0.03339567445086632,4.677657514924153,-0.02259097704274917,0.676560683733331,0.2970688016390521,0.9732698901123582,0.9999997175026333
107377,107377,1,11.58410128542275,0.01285472991934597,0.03333668801289605,4.6741123652986944,-0.025866520338787308,0.6765717332316201,0.2937801291928199,0.9706906925412242,0.9999997491949294
107441,107441,1,11.584697138674281,0.012878182930352873,0.033313235001889145,4.673163984281926,0.006914924603370744,0.6765848147955699,0.3265486573303431,1.0049091437798372,0.9999931121951942
